Gruppo,DataOraIncidente,Localizzazione1,Localizzazione2,Strada02,NaturaIncidente,TipoStrada,FondoStradale,Pavimentazione,Segnaletica,CondizioneAtmosferica,Traffico,Visibilita,Illuminazione,NUM_FERITI,NUM_RISERVATA,NUM_MORTI,NUM_ILLESI,DaSpecificare,Chilometrica
12,06/09/2014 22.20.00,Strada Urbana,all'intersezione con,VIA PRAGA,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,1,0,0,4,NA,NA
1,06/09/2014 22.45.00,Strada Urbana,in prossimità,del civico n.,Tamponamento Multiplo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,1,0,0,4,NA,105
12,06/09/2014 23.00.00,Strada Urbana,all'intersezione con,PIAZZALE LUIGI STURZO,Tamponamento,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,1,0,0,3,NA,NA
17,06/09/2014 23.45.00,Strada Urbana,all'intersezione semaforizzata con,VIA CANDIA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,3,NA,NA
5,06/09/2014 23.48.00,Strada Urbana,da specificare,NA,Scontro frontale/laterale DX fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Intenso,Buona,Sufficiente,1,0,0,1,"altezza ospedale ""S. Pertini""",NA
9,06/10/2014 00.00.00,Strada Urbana,all'intersezione semaforizzata con,VIALE SPARTACO,Scontro frontale/laterale SX fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,2,0,0,0,NA,NA
6,06/10/2014 00.20.00,Strada Urbana,all'intersezione con,VIALE DELLA SERENISSIMA,Scontro frontale/laterale DX fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,1,0,0,3,NA,NA
9,06/10/2014 00.50.00,Strada Urbana,da specificare,NA,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,2,fronte civico 40,NA
9,06/10/2014 02.30.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo fisso,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,1,NA,556
20,06/10/2014 02.45.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo fisso,NA,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,Sufficiente,1,0,0,0,prossimità colonnina SOS n. 5,NA
8,06/10/2014 03.30.00,Strada Urbana,all'intersezione con,VIA VINCENZO MONAMI',Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,1,0,0,2,NA,NA
8,06/10/2014 06.10.00,Strada Urbana,all'intersezione con,VIA ITALA,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,NA,NA
12,06/10/2014 06.50.00,Strada Urbana,da specificare,NA,Tamponamento Multiplo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,2,0,0,3,pross.svincolo VIA C.COLOMBO  dir. LAURENTINA,NA
12,06/10/2014 06.50.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo fisso,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,prossimità via C. Colombo direzione Laurentina,NA
2,06/10/2014 07.00.00,Strada Urbana,all'intersezione con,VIALE BRUNO BUOZZI,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,1,0,0,1,NA,NA
5,06/10/2014 07.30.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,NA,761
1,06/10/2014 07.30.00,Strada Urbana,da specificare,NA,Scontro laterale fra veicoli in marcia,Più di due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,altezza albero N.313,NA
12,06/10/2014 07.40.00,Strada Urbana,in corrispondenza,del civico n.,Scontro frontale/laterale DX fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,18
8,06/10/2014 08.00.00,Statale entro l'abitato,all'intersezione con,VIA GIAN CRISTOFORO ROMANO,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,NA,NA
9,06/10/2014 08.05.00,Strada Urbana,all'intersezione semaforizzata con,VIA CARROCETO,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
20,06/10/2014 08.20.00,NA,in corrispondenza,del civico n.,Scontro laterale fra veicoli in marcia,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,NA,211
20,06/10/2014 08.30.00,Strada Urbana,in corrispondenza,del civico n.,Investimento di pedone,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,40
12,06/10/2014 08.50.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,0,dir.ne GRA laterale alt. VIADOTTO MAGLIANA,NA
8,06/10/2014 09.00.00,Strada Urbana,da specificare,NA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,100 m prima di Via L. Russolo,NA
19,06/10/2014 09.00.00,Strada Urbana,da specificare,NA,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,alt. Via E. Perodi,NA
7,06/10/2014 09.05.00,Strada Urbana,all'intersezione con,VIA EMILIO LONGONI,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,NA,NA
17,06/10/2014 09.20.00,Strada Urbana,all'intersezione con,VIA OVIDIO,Investimento di pedone,Una carreggiata a doppio senso,Asciutto,Acciotolata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
15,06/10/2014 09.20.00,Strada Urbana,da specificare,NA,Tamponamento,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,fronte civico 743,NA
4,06/10/2014 09.30.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,prossimità distributore Esso,NA
20,06/10/2014 09.30.00,Strada Urbana,in prossimità,del civico n.,Tamponamento Multiplo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,NA,980
19,06/10/2014 09.40.00,Strada Urbana,all'intersezione con,VIA DOMENICO FAVA,Scontro frontale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
2,06/10/2014 09.40.00,Strada Urbana,in prossimità,del palo luce n.,Tamponamento,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,3,NA,4
2,06/10/2014 09.40.00,Strada Urbana,in prossimità,del palo luce n.,Tamponamento,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,4,NA,3
3,06/10/2014 09.45.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,275
11,06/10/2014 09.45.00,Strada Urbana,all'intersezione semaforizzata con,VIA DEL SERAFICO,Scontro frontale fra veicoli in marcia,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
4,06/10/2014 09.45.00,Strada Urbana,in prossimità,del civico n.,Tamponamento,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,97
18,06/10/2014 09.50.00,Statale,in prossimità,della chilometrica,Tamponamento,Due carreggiate,Asciutto,Asfaltata,Temporanea di cantiere,Sereno,Normale,Buona,Ore Diurne,2,0,0,0,NA,9.6
20,06/10/2014 09.50.00,Strada Urbana,da specificare,NA,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,PROSSIMITA' FRONTE CIVICO 22,NA
15,06/10/2014 10.00.00,Strada Urbana,in corrispondenza,del civico n.,Investimento di pedone,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,711
5,06/10/2014 10.00.00,Strada Urbana,in corrispondenza,del civico n.,Scontro frontale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,1
1,06/10/2014 10.50.00,Strada Urbana,all'intersezione semaforizzata con,VIALE MANZONI,Tamponamento,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
5,06/10/2014 10.50.00,Strada Urbana,in corrispondenza,del civico n.,Tamponamento,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,760
1,06/10/2014 11.05.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,NA,32
7,06/10/2014 11.50.00,Strada Urbana,all'intersezione con,VIA NAIDE,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,2,0,0,1,NA,NA
19,06/10/2014 11.55.00,Strada Urbana,in corrispondenza,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,NA,79/A
11,06/10/2014 12.00.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,5
8,06/10/2014 12.10.00,Strada Urbana,in corrispondenza,del civico n.,Investimento di pedone,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,1817
17,06/10/2014 12.15.00,Strada Urbana,all'intersezione con,VIA ORAZIO,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
1,06/10/2014 12.15.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo fisso,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,IN CORRISPONDENZA ALBERO 61,NA
8,06/10/2014 12.20.00,Strada Urbana,da specificare,NA,Tamponamento Multiplo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,5,altezza Via Lecce nei Marsi,NA
13,06/10/2014 12.30.00,Provinciale,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,altezza Scavi Ostia Antica,NA
4,06/10/2014 12.30.00,Strada Urbana,all'intersezione con,VIA MARIA BARBARA TOSATTI,Veicolo in marcia contro veicolo in sosta,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,0,NA,NA
16,06/10/2014 12.30.00,Strada Urbana,all'intersezione semaforizzata con,CIRCONVALLAZIONE GIANICOLENSE,Scontro frontale/laterale DX fra veicoli in marcia,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,3,NA,NA
2,06/10/2014 12.35.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Viscido da liquidi oleosi,In cubetti di porfido,Temporanea di cantiere,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,fronte civico 68,NA
2,06/10/2014 13.00.00,Strada Urbana,all'intersezione con,VIA CARLO STUPARICH,Infortunio per sola frenata improvvisa,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,NA,NA
9,06/10/2014 13.10.00,Strada Urbana,in corrispondenza,del civico n.,Tamponamento,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,27
5,06/10/2014 13.15.00,Strada Urbana,all'intersezione con,VIA DI TOR CERVARA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,4,NA,NA
3,06/10/2014 13.30.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo fisso,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,fronte civico 253 dir. Porta Pia,NA
11,06/10/2014 13.40.00,Strada Urbana,in corrispondenza,del civico n.,Investimento di pedone,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,1,0,1,NA,520
10,06/10/2014 14.00.00,Strada Urbana,in prossimità,del civico n.,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,1,NA,20
1,06/10/2014 14.20.00,Strada Urbana,all'intersezione con,VIA CRISTOFORO COLOMBO,Tamponamento,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
10,06/10/2014 14.50.00,Strada Urbana,in corrispondenza,del civico n.,Veicolo in marcia contro ostacolo fisso,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,2,0,0,0,NA,1157
15,06/10/2014 15.00.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro veicolo in sosta,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,PROSSIMITA' VIA V. LAVEZZARI,NA
1,06/10/2014 15.15.00,Strada Urbana,all'intersezione con,VIA DEI CAPPUCCINI,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
8,06/10/2014 15.20.00,Provinciale,in corrispondenza,del palo luce n.,Tamponamento Multiplo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,3,NA,554
19,06/10/2014 16.00.00,Strada Urbana,in corrispondenza,del civico n.,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,NA,f.c. 462
2,06/10/2014 16.00.00,Strada Urbana,da specificare,NA,Tamponamento,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,2,0,0,2,pross. largo Giulio Onesti,NA
11,06/10/2014 16.00.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,4,NA,11
16,06/10/2014 16.15.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro veicolo in sosta,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,NA,29
6,06/10/2014 16.15.00,Strada Urbana,all'intersezione con,VIA CASTELFORTE,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
7,06/10/2014 16.30.00,Strada Urbana,in prossimità,del civico n.,Tamponamento,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,3,NA,560
8,06/10/2014 16.40.00,Strada Urbana,all'intersezione semaforizzata con,VIA DELL'AQUILA REALE,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
16,06/10/2014 16.40.00,Strada Urbana,all'intersezione con,VIA DI TORRE ROSSA,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,5,NA,NA
15,06/10/2014 16.45.00,Strada Urbana,all'intersezione con,VIA RAFFAELE BATTISTINI,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,6,NA,NA
20,06/10/2014 17.00.00,Strada Urbana,all'intersezione con,VIA DEL BAIARDO,Scontro frontale/laterale DX fra veicoli in marcia,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,2,NA,NA
10,06/10/2014 17.00.00,Strada Urbana,in corrispondenza,del civico n.,Investimento di pedone,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,1,NA,30
8,06/10/2014 17.00.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro veicolo fermo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,4,civ. 1674 (parcheggio UPIM),NA
6,06/10/2014 17.00.00,Strada Urbana,all'intersezione con,VIA VINCENZO CESATI,Scontro frontale/laterale DX fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,NA,NA
2,06/10/2014 17.00.00,Strada Urbana,in prossimità,del civico n.,Tamponamento,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,4
17,06/10/2014 17.10.00,Strada Urbana,all'intersezione con,VIA DEGLI SCIPIONI,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,3,NA,NA
5,06/10/2014 17.15.00,Strada Urbana,all'intersezione con,RAMPA G.R.A. CARREGGIATA ESTERNA,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,NA,NA
1,06/10/2014 17.30.00,Strada Urbana,all'intersezione con,VIA CASTELFIDARDO,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,3,0,0,1,NA,NA
4,06/10/2014 18.20.00,Strada Urbana,in corrispondenza,del civico n.,Tamponamento,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,353
4,06/10/2014 18.20.00,Strada Urbana,all'intersezione con,VIA SARANDI,Scontro frontale/laterale SX fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
13,06/10/2014 18.30.00,Strada Urbana,in prossimità,del civico n.,Scontro frontale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,2,0,0,1,NA,90
8,06/10/2014 18.30.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,Ore Diurne,1,0,0,0,rotatoria,NA
13,06/10/2014 18.30.00,Strada Urbana,all'intersezione con,VIALE DI CASTEL PORZIANO,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,1,0,0,3,NA,NA
5,06/10/2014 18.40.00,Strada Urbana,in corrispondenza,del civico n.,Investimento di pedone,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,652 G
17,06/10/2014 19.00.00,Strada Urbana,in corrispondenza,del civico n.,Veicolo in marcia contro veicolo fermo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,94
13,06/10/2014 19.00.00,Strada Urbana,all'intersezione con,VIA DELLE ALEUTINE,Veicolo in marcia contro ostacolo fisso,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
4,06/10/2014 19.05.00,Strada Urbana,in prossimità,del civico n.,Tamponamento Multiplo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,NA,33
11,06/10/2014 19.10.00,Strada Urbana,all'intersezione con,VIA ARDEATINA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
1,06/10/2014 19.25.00,Strada Urbana,all'intersezione con,PIAZZA DELLA MADONNA DI LORETO,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
